szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
indian ; 9 ; 13 ; 1325 ; 0 ; 1294 ; 1.4989224137931034 ; 0.5 ; 30.992975609756098 ; 0.14068292682926828 ; 242.07727975270478 ; 0 ; 0 ; 0
indian ; 10 ; 13 ; 1355 ; 0 ; 1325 ; 1.5758620689655172 ; 0.4 ; 31.802829268292683 ; 0.13697560975609757 ; 242.4256603773585 ; 0 ; 0 ; 0
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
indian ; 1 ; 14 ; 1454 ; 1 ; 1426 ; 1.5643648763853368 ; 0.5 ; 34.313756097560976 ; 0.18224390243902439 ; 244.0420757363254 ; 0 ; 0 ; 0
indian ; 2 ; 14 ; 1446 ; 0 ; 1407 ; 1.5785512699905926 ; 0.5 ; 33.32546341463414 ; 0.1711219512195122 ; 238.28855721393035 ; 0 ; 0 ; 0
indian ; 3 ; 14 ; 1470 ; 0 ; 1438 ; 1.5251661918328585 ; 0.5 ; 33.98331707317073 ; 0.1629268292682927 ; 238.65507649513214 ; 0 ; 0 ; 0
indian ; 4 ; 14 ; 1482 ; 0 ; 1448 ; 1.4966691339748335 ; 0.6 ; 34.62780487804878 ; 0.19990243902439025 ; 241.64019337016575 ; 0 ; 0 ; 0
indian ; 5 ; 14 ; 1460 ; 0 ; 1423 ; 1.5 ; 0.5 ; 34.17326829268293 ; 0.16146341463414635 ; 242.97259311314124 ; 0 ; 0 ; 0
indian ; 6 ; 14 ; 1494 ; 0 ; 1468 ; 1.5738636363636365 ; 0.6 ; 34.65843902439024 ; 0.1911219512195122 ; 239.5190735694823 ; 0 ; 0 ; 0
indian ; 7 ; 14 ; 1417 ; 0 ; 1390 ; 1.5694572217111316 ; 0.5 ; 33.424 ; 0.16907317073170733 ; 243.1 ; 0 ; 0 ; 0
indian ; 8 ; 14 ; 1363 ; 0 ; 1332 ; 1.5285433070866141 ; 0.5 ; 32.35541463414634 ; 0.15395121951219512 ; 246.06231231231232 ; 0 ; 0 ; 0
indian ; 9 ; 14 ; 1407 ; 0 ; 1369 ; 1.7245005257623554 ; 0.5 ; 32.56331707317073 ; 0.1624390243902439 ; 238.95471146822499 ; 0 ; 0 ; 0
indian ; 10 ; 14 ; 1398 ; 0 ; 1364 ; 1.537037037037037 ; 0.5 ; 33.63707317073171 ; 0.15892682926829269 ; 249.2507331378299 ; 0 ; 0 ; 0
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
indian ; 1 ; 15 ; 1544 ; 0 ; 1508 ; 1.5575959933222037 ; 0.5 ; 35.49463414634146 ; 0.18673170731707317 ; 237.90119363395226 ; 0 ; 0 ; 0
indian ; 2 ; 15 ; 1513 ; 0 ; 1476 ; 1.6061135371179038 ; 0.5 ; 35.473853658536584 ; 0.18214634146341463 ; 243.34891598915988 ; 0 ; 0 ; 0
indian ; 3 ; 15 ; 1517 ; 0 ; 1485 ; 1.5595523581135091 ; 0.5 ; 35.49931707317073 ; 0.19160975609756098 ; 242.23434343434343 ; 0 ; 0 ; 0
indian ; 4 ; 15 ; 1555 ; 0 ; 1520 ; 1.580448065173116 ; 0.6 ; 36.737170731707316 ; 0.231609756097561 ; 244.47697368421052 ; 0 ; 0 ; 0
indian ; 5 ; 15 ; 1526 ; 0 ; 1496 ; 1.606530612244898 ; 0.5 ; 35.791024390243905 ; 0.19541463414634147 ; 242.5407754010695 ; 0 ; 0 ; 0
indian ; 6 ; 15 ; 1542 ; 0 ; 1509 ; 1.5587135377711294 ; 0.6 ; 36.07073170731707 ; 0.20682926829268292 ; 241.6514247846256 ; 0 ; 0 ; 0
indian ; 7 ; 15 ; 1537 ; 0 ; 1497 ; 1.5880527540729248 ; 0.6 ; 35.89521951219512 ; 0.2048780487804878 ; 241.61656646626585 ; 0 ; 0 ; 0
indian ; 8 ; 15 ; 1638 ; 0 ; 1596 ; 1.5874384236453203 ; 0.7 ; 38.56751219512195 ; 0.25814634146341464 ; 243.8659147869674 ; 0 ; 0 ; 0
indian ; 9 ; 15 ; 1491 ; 0 ; 1468 ; 1.5578703703703705 ; 0.6 ; 34.91434146341464 ; 0.1982439024390244 ; 241.31948228882834 ; 0 ; 0 ; 0
indian ; 10 ; 15 ; 1541 ; 0 ; 1511 ; 1.6106128550074739 ; 0.6 ; 35.644390243902436 ; 0.21414634146341463 ; 238.67769688947718 ; 0 ; 0 ; 0
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
indian ; 1 ; 16 ; 1632 ; 0 ; 1587 ; 1.5695097380792478 ; 0.6 ; 39.18390243902439 ; 0.23492682926829267 ; 248.87712665406428 ; 0 ; 0 ; 0
indian ; 2 ; 16 ; 1684 ; 0 ; 1653 ; 1.5182481751824817 ; 0.7 ; 39.84585365853658 ; 0.27775609756097563 ; 244.33091349062312 ; 0 ; 0 ; 0
indian ; 3 ; 16 ; 1666 ; 0 ; 1621 ; 1.6006993006993007 ; 0.6 ; 38.909268292682924 ; 0.23131707317073172 ; 241.979025293029 ; 0 ; 0 ; 0
indian ; 4 ; 16 ; 1652 ; 0 ; 1621 ; 1.6625806451612903 ; 0.7 ; 38.46712195121951 ; 0.2558048780487805 ; 239.9993830968538 ; 0 ; 0 ; 0
indian ; 5 ; 16 ; 1601 ; 0 ; 1559 ; 1.6187455954897816 ; 0.6 ; 37.693463414634145 ; 0.22839024390243903 ; 244.1712636305324 ; 0 ; 0 ; 0
indian ; 6 ; 16 ; 1670 ; 0 ; 1633 ; 1.6086631814787156 ; 0.6 ; 38.72234146341464 ; 0.21434146341463414 ; 239.9681567666871 ; 0 ; 0 ; 0
indian ; 7 ; 16 ; 1597 ; 0 ; 1560 ; 1.619942196531792 ; 0.6 ; 37.76507317073171 ; 0.22273170731707317 ; 244.38846153846154 ; 0 ; 0 ; 0
indian ; 8 ; 16 ; 1620 ; 1 ; 1583 ; 1.6279761904761905 ; 0.6 ; 37.33619512195122 ; 0.2233170731707317 ; 237.53948199620973 ; 0 ; 0 ; 0
indian ; 9 ; 16 ; 1670 ; 0 ; 1631 ; 1.5368296994696524 ; 0.7 ; 39.267024390243904 ; 0.2587317073170732 ; 242.59472716125077 ; 0 ; 0 ; 0
indian ; 10 ; 16 ; 1608 ; 0 ; 1574 ; 1.5322884012539184 ; 0.6 ; 38.248 ; 0.24117073170731707 ; 245.65628970775094 ; 0 ; 0 ; 0
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
indian ; 1 ; 17 ; 1715 ; 0 ; 1670 ; 1.5911780527165142 ; 0.7 ; 39.94370731707317 ; 0.2950243902439024 ; 241.4377245508982 ; 0 ; 0 ; 0
indian ; 2 ; 17 ; 1710 ; 1 ; 1671 ; 1.5630354957160342 ; 0.6 ; 39.905756097560975 ; 0.2524878048780488 ; 241.61879114302812 ; 0 ; 0 ; 0
indian ; 3 ; 17 ; 1749 ; 1 ; 1700 ; 1.5789766407119021 ; 0.7 ; 41.390146341463414 ; 0.2830243902439024 ; 245.9505882352941 ; 0 ; 0 ; 0
indian ; 4 ; 17 ; 1784 ; 0 ; 1746 ; 1.506906906906907 ; 0.6 ; 41.13268292682927 ; 0.25209756097560976 ; 237.63230240549828 ; 0 ; 0 ; 0
indian ; 5 ; 17 ; 1685 ; 0 ; 1643 ; 1.621830985915493 ; 0.6 ; 39.250926829268295 ; 0.23560975609756096 ; 240.50395617772367 ; 0 ; 0 ; 0
indian ; 6 ; 17 ; 1704 ; 0 ; 1656 ; 1.581956797966963 ; 0.6 ; 39.163024390243905 ; 0.25209756097560976 ; 237.73792270531402 ; 0 ; 0 ; 0
indian ; 7 ; 17 ; 1734 ; 0 ; 1698 ; 1.5907003444316876 ; 0.7 ; 40.971024390243905 ; 0.2744390243902439 ; 244.60718492343935 ; 0 ; 0 ; 0
indian ; 8 ; 17 ; 1746 ; 0 ; 1706 ; 1.6202739726027398 ; 0.7 ; 40.59980487804878 ; 0.29434146341463413 ; 239.99941383352873 ; 0 ; 0 ; 0
indian ; 9 ; 17 ; 1713 ; 0 ; 1672 ; 1.5866295264623955 ; 0.7 ; 40.39346341463415 ; 0.2824390243902439 ; 244.30203349282297 ; 0 ; 0 ; 0
indian ; 10 ; 17 ; 1704 ; 0 ; 1664 ; 1.625 ; 0.7 ; 39.312487804878046 ; 0.27239024390243904 ; 238.34074519230768 ; 0 ; 0 ; 0
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
indian ; 1 ; 18 ; 1807 ; 0 ; 1753 ; 1.515 ; 0.7 ; 42.26663414634147 ; 0.3073170731707317 ; 242.79749001711352 ; 0 ; 0 ; 0
indian ; 2 ; 18 ; 1898 ; 0 ; 1851 ; 1.6195977749251176 ; 0.8 ; 45.694634146341464 ; 0.375609756097561 ; 249.4397622906537 ; 0 ; 0 ; 0
indian ; 3 ; 18 ; 1878 ; 0 ; 1832 ; 1.6187766714082503 ; 0.8 ; 43.40663414634146 ; 0.3411707317073171 ; 238.91375545851528 ; 0 ; 0 ; 0
indian ; 4 ; 18 ; 1849 ; 0 ; 1805 ; 1.610976202039825 ; 0.8 ; 43.681560975609756 ; 0.33239024390243904 ; 243.77728531855956 ; 0 ; 0 ; 0
indian ; 5 ; 18 ; 1807 ; 0 ; 1766 ; 1.585483870967742 ; 0.7 ; 41.601951219512195 ; 0.29385365853658535 ; 237.0101925254813 ; 0 ; 0 ; 0
indian ; 6 ; 18 ; 1825 ; 0 ; 1785 ; 1.5645315487571703 ; 0.8 ; 42.94809756097561 ; 0.32790243902439026 ; 242.58207282913165 ; 0 ; 0 ; 0
indian ; 7 ; 18 ; 1826 ; 0 ; 1788 ; 1.598674145843957 ; 0.7 ; 42.846634146341465 ; 0.31258536585365854 ; 242.66051454138702 ; 0 ; 0 ; 0
indian ; 8 ; 18 ; 1850 ; 0 ; 1796 ; 1.5783365570599612 ; 0.8 ; 43.44760975609756 ; 0.3284878048780488 ; 242.6358574610245 ; 0 ; 0 ; 0
indian ; 9 ; 18 ; 1850 ; 0 ; 1807 ; 1.5540950455005056 ; 0.7 ; 43.02692682926829 ; 0.3071219512195122 ; 240.58384061981184 ; 0 ; 0 ; 0
indian ; 10 ; 18 ; 1857 ; 0 ; 1812 ; 1.5546257554625755 ; 0.8 ; 43.192 ; 0.33482926829268295 ; 240.67880794701986 ; 0 ; 0 ; 0
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
indian ; 1 ; 19 ; 1914 ; 1 ; 1864 ; 1.5155986509274872 ; 0.8 ; 45.66448780487805 ; 0.36360975609756097 ; 246.61963519313304 ; 0 ; 0 ; 0
indian ; 2 ; 19 ; 1994 ; 0 ; 1951 ; 1.6257943925233644 ; 0.9 ; 47.628 ; 0.4340487804878049 ; 247.3316248077909 ; 0 ; 0 ; 0
indian ; 3 ; 19 ; 1943 ; 0 ; 1893 ; 1.6785265801590623 ; 0.9 ; 45.86907317073171 ; 0.40019512195121953 ; 244.42894875858426 ; 0 ; 0 ; 0
indian ; 4 ; 19 ; 2005 ; 0 ; 1959 ; 1.5711470240441465 ; 0.9 ; 46.907609756097564 ; 0.40965853658536583 ; 241.90148034711586 ; 0 ; 0 ; 0
indian ; 5 ; 19 ; 1995 ; 0 ; 1937 ; 1.5881403791851554 ; 0.8 ; 46.81268292682927 ; 0.39502439024390246 ; 243.6943727413526 ; 0 ; 0 ; 0
indian ; 6 ; 19 ; 1979 ; 0 ; 1917 ; 1.616903996325218 ; 0.8 ; 45.73970731707317 ; 0.3575609756097561 ; 239.84089723526344 ; 0 ; 0 ; 0
indian ; 7 ; 19 ; 1922 ; 0 ; 1868 ; 1.5294370434035238 ; 0.8 ; 45.14360975609756 ; 0.36165853658536584 ; 243.14668094218416 ; 0 ; 0 ; 0
indian ; 8 ; 19 ; 1940 ; 0 ; 1898 ; 1.6640726329442284 ; 0.9 ; 44.712 ; 0.3842926829268293 ; 238.16649104320337 ; 0 ; 0 ; 0
indian ; 9 ; 19 ; 1958 ; 0 ; 1911 ; 1.6471042471042472 ; 0.9 ; 45.61785365853658 ; 0.424 ; 240.8377812663527 ; 0 ; 0 ; 0
indian ; 10 ; 19 ; 1940 ; 0 ; 1897 ; 1.6003330557868443 ; 0.9 ; 44.92360975609756 ; 0.3831219512195122 ; 239.25461254612546 ; 0 ; 0 ; 0
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
indian ; 1 ; 20 ; 2129 ; 0 ; 2085 ; 1.5749000307597663 ; 1 ; 50.23229268292683 ; 0.5078048780487805 ; 243.96786570743404 ; 0 ; 0 ; 0
indian ; 2 ; 20 ; 1952 ; 0 ; 1906 ; 1.5768421052631578 ; 0.8 ; 45.416 ; 0.3735609756097561 ; 241.2775445960126 ; 0 ; 0 ; 0
indian ; 3 ; 20 ; 2020 ; 1 ; 1973 ; 1.6085122699386503 ; 0.9 ; 46.029463414634144 ; 0.4165853658536585 ; 235.83071464774454 ; 0 ; 0 ; 0
indian ; 4 ; 20 ; 2108 ; 1 ; 2043 ; 1.5900033772374198 ; 0.9 ; 49.98224390243902 ; 0.47209756097560973 ; 245.86784140969164 ; 0 ; 0 ; 0
indian ; 5 ; 20 ; 2083 ; 0 ; 2041 ; 1.6056067588325653 ; 0.9 ; 48.545756097560975 ; 0.41492682926829266 ; 240.9671729544341 ; 0 ; 0 ; 0
indian ; 6 ; 20 ; 2046 ; 0 ; 1997 ; 1.58679706601467 ; 0.9 ; 48.462536585365854 ; 0.46019512195121953 ; 245.1662493740611 ; 0 ; 0 ; 0
indian ; 7 ; 20 ; 2013 ; 1 ; 1952 ; 1.52883865939205 ; 0.9 ; 47.09580487804878 ; 0.40331707317073173 ; 242.36987704918033 ; 0 ; 0 ; 0
indian ; 8 ; 20 ; 2027 ; 0 ; 1975 ; 1.6235093696763203 ; 1 ; 48.03424390243902 ; 0.4755121951219512 ; 245.5448101265823 ; 0 ; 0 ; 0
indian ; 9 ; 20 ; 2067 ; 1 ; 2016 ; 1.5702028081123245 ; 0.8 ; 48.11775609756098 ; 0.4016585365853659 ; 240.44940476190476 ; 0 ; 0 ; 0
indian ; 10 ; 20 ; 2056 ; 0 ; 2011 ; 1.5290742157612853 ; 0.8 ; 48.35453658536586 ; 0.3978536585365854 ; 242.9129786176032 ; 0 ; 0 ; 0
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
indian ; 1 ; 21 ; 2109 ; 2 ; 2053 ; 1.5352517985611511 ; 0.9 ; 48.61131707317073 ; 0.4253658536585366 ; 238.6687773989284 ; 0 ; 0 ; 0
indian ; 2 ; 21 ; 2158 ; 1 ; 2103 ; 1.6902654867256637 ; 1 ; 50.91141463414634 ; 0.5128780487804878 ; 243.96861626248216 ; 0 ; 0 ; 0
indian ; 3 ; 21 ; 2249 ; 0 ; 2190 ; 1.5979831016625783 ; 1.1 ; 53.13736585365854 ; 0.5816585365853658 ; 245.8689497716895 ; 0 ; 0 ; 0
indian ; 4 ; 21 ; 2090 ; 2 ; 2045 ; 1.640555906506633 ; 1 ; 49.681560975609756 ; 0.5121951219512195 ; 245.89242053789732 ; 0 ; 0 ; 0
indian ; 5 ; 21 ; 2091 ; 1 ; 2037 ; 1.5695713281799015 ; 0.9 ; 48.92087804878049 ; 0.4451707317073171 ; 242.37751595483553 ; 0 ; 0 ; 0
indian ; 6 ; 21 ; 2135 ; 0 ; 2086 ; 1.5802155992390614 ; 1 ; 49.90673170731707 ; 0.5017560975609756 ; 241.36385426653882 ; 0 ; 0 ; 0
indian ; 7 ; 21 ; 2123 ; 0 ; 2071 ; 1.5783132530120483 ; 1 ; 49.82429268292683 ; 0.5091707317073171 ; 242.5118300338001 ; 0 ; 0 ; 0
indian ; 8 ; 21 ; 2127 ; 0 ; 2070 ; 1.529723589549413 ; 0.8 ; 49.95326829268293 ; 0.4029268292682927 ; 243.43623188405797 ; 0 ; 0 ; 0
indian ; 9 ; 21 ; 2169 ; 1 ; 2109 ; 1.5312084993359893 ; 0.9 ; 51.08078048780488 ; 0.46526829268292685 ; 244.24229492650545 ; 0 ; 0 ; 0
indian ; 10 ; 21 ; 2181 ; 1 ; 2125 ; 1.6413266803639566 ; 1.1 ; 50.936878048780486 ; 0.5567804878048781 ; 241.50870588235293 ; 0 ; 0 ; 0
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
indian ; 1 ; 22 ; 2318 ; 0 ; 2265 ; 1.54860088365243 ; 1.2 ; 54.34878048780488 ; 0.6260487804878049 ; 242.6251655629139 ; 0 ; 0 ; 0
indian ; 2 ; 22 ; 2281 ; 0 ; 2231 ; 1.604862331575864 ; 1 ; 53.82175609756098 ; 0.543609756097561 ; 243.71402958314658 ; 0 ; 0 ; 0
indian ; 3 ; 22 ; 2235 ; 2 ; 2201 ; 1.582639075517334 ; 1.1 ; 53.021268292682926 ; 0.5835121951219512 ; 243.96592457973648 ; 0 ; 0 ; 0
indian ; 4 ; 22 ; 2252 ; 0 ; 2204 ; 1.69375 ; 1.2 ; 52.99707317073171 ; 0.6181463414634146 ; 243.69328493647913 ; 0 ; 0 ; 0
indian ; 5 ; 22 ; 2249 ; 3 ; 2192 ; 1.6128336478835266 ; 1.1 ; 52.87082926829268 ; 0.5966829268292683 ; 243.1970802919708 ; 0 ; 0 ; 0
indian ; 6 ; 22 ; 2254 ; 1 ; 2188 ; 1.6166306695464363 ; 1.1 ; 53.84087804878049 ; 0.6136585365853658 ; 247.8898537477148 ; 0 ; 0 ; 0
indian ; 7 ; 22 ; 2220 ; 0 ; 2159 ; 1.5978513356562136 ; 1.1 ; 52.05190243902439 ; 0.5505365853658537 ; 243.17924965261696 ; 0 ; 0 ; 0
indian ; 8 ; 22 ; 2349 ; 0 ; 2298 ; 1.649190439475713 ; 1.2 ; 54.991317073170734 ; 0.6390243902439025 ; 241.5609225413403 ; 0 ; 0 ; 0
indian ; 9 ; 22 ; 2279 ; 0 ; 2222 ; 1.5945589012150025 ; 1.1 ; 53.49229268292683 ; 0.6 ; 242.7799279927993 ; 0 ; 0 ; 0
indian ; 10 ; 22 ; 2256 ; 1 ; 2192 ; 1.5843724023275145 ; 1.1 ; 53.27375609756098 ; 0.5682926829268292 ; 245.00912408759123 ; 0 ; 0 ; 0
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
indian ; 1 ; 23 ; 2368 ; 1 ; 2314 ; 1.6032794352083808 ; 1.2 ; 56.66039024390244 ; 0.6980487804878048 ; 247.51080380293863 ; 0 ; 0 ; 0
indian ; 2 ; 23 ; 2354 ; 0 ; 2293 ; 1.664774129844483 ; 1.2 ; 56.070829268292684 ; 0.6900487804878048 ; 246.5621456607065 ; 0 ; 0 ; 0
indian ; 3 ; 23 ; 2407 ; 0 ; 2352 ; 1.5973659454374411 ; 1.2 ; 57.28868292682927 ; 0.6733658536585366 ; 246.156037414966 ; 0 ; 0 ; 0
indian ; 4 ; 23 ; 2339 ; 1 ; 2284 ; 1.6082558775287041 ; 1.1 ; 55.14048780487805 ; 0.584780487804878 ; 244.03327495621716 ; 0 ; 0 ; 0
indian ; 5 ; 23 ; 2309 ; 0 ; 2258 ; 1.5843243243243244 ; 1.1 ; 53.42439024390244 ; 0.5824390243902439 ; 239.38839681133746 ; 0 ; 0 ; 0
indian ; 6 ; 23 ; 2410 ; 0 ; 2357 ; 1.5278306374881065 ; 1.1 ; 55.84936585365854 ; 0.6421463414634146 ; 239.35468816291896 ; 0 ; 0 ; 0
indian ; 7 ; 23 ; 2385 ; 1 ; 2331 ; 1.5758939734933732 ; 1.1 ; 55.42858536585366 ; 0.6253658536585366 ; 240.47018447018448 ; 0 ; 0 ; 0
indian ; 8 ; 23 ; 2355 ; 0 ; 2301 ; 1.5672144964180363 ; 1.3 ; 56.52370731707317 ; 0.7376585365853658 ; 248.76010430247717 ; 0 ; 0 ; 0
indian ; 9 ; 23 ; 2334 ; 0 ; 2276 ; 1.6370870508801543 ; 1.2 ; 56.00048780487805 ; 0.6777560975609757 ; 248.11115992970122 ; 0 ; 0 ; 0
indian ; 10 ; 23 ; 2316 ; 2 ; 2266 ; 1.6145191534958478 ; 1.1 ; 54.33590243902439 ; 0.5977560975609756 ; 242.61297440423655 ; 0 ; 0 ; 0
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
indian ; 1 ; 24 ; 2449 ; 0 ; 2394 ; 1.5933333333333333 ; 1.3 ; 57.22907317073171 ; 0.7330731707317073 ; 241.79239766081872 ; 0 ; 0 ; 0
indian ; 2 ; 24 ; 2488 ; 1 ; 2432 ; 1.627953948697233 ; 1.3 ; 59.63092682926829 ; 0.7949268292682927 ; 247.94613486842104 ; 0 ; 0 ; 0
indian ; 3 ; 24 ; 2518 ; 2 ; 2462 ; 1.611099775556009 ; 1.3 ; 58.386634146341464 ; 0.7833170731707317 ; 239.39480097481723 ; 0 ; 0 ; 0
indian ; 4 ; 24 ; 2469 ; 1 ; 2405 ; 1.556527590847914 ; 1.2 ; 57.53756097560976 ; 0.6900487804878048 ; 241.94844074844076 ; 0 ; 0 ; 0
indian ; 5 ; 24 ; 2429 ; 1 ; 2368 ; 1.6229806598407281 ; 1.2 ; 57.70282926829268 ; 0.7129756097560975 ; 245.8264358108108 ; 0 ; 0 ; 0
indian ; 6 ; 24 ; 2476 ; 2 ; 2414 ; 1.5574059561128526 ; 1.4 ; 58.50312195121951 ; 0.8007804878048781 ; 244.15368682684343 ; 0 ; 0 ; 0
indian ; 7 ; 24 ; 2463 ; 1 ; 2408 ; 1.616695059625213 ; 1.3 ; 58.21248780487805 ; 0.7544390243902439 ; 244.3857973421927 ; 0 ; 0 ; 0
indian ; 8 ; 24 ; 2440 ; 1 ; 2371 ; 1.6161728670082425 ; 1.3 ; 57.92458536585366 ; 0.7271219512195122 ; 245.86461408688317 ; 0 ; 0 ; 0
indian ; 9 ; 24 ; 2537 ; 1 ; 2475 ; 1.725845636329658 ; 1.5 ; 59.5180487804878 ; 0.918829268292683 ; 242.74949494949496 ; 0 ; 0 ; 0
indian ; 10 ; 24 ; 2462 ; 1 ; 2406 ; 1.60457647531112 ; 1.4 ; 58.013365853658534 ; 0.7958048780487805 ; 243.23981712385702 ; 0 ; 0 ; 0
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
indian ; 1 ; 25 ; 2516 ; 2 ; 2449 ; 1.6294670846394985 ; 1.3 ; 58.97668292682927 ; 0.7800975609756098 ; 242.883217639853 ; 0 ; 0 ; 0
indian ; 2 ; 25 ; 2575 ; 3 ; 2507 ; 1.5900313583099521 ; 1.6 ; 61.79609756097561 ; 0.9707317073170731 ; 248.33187076186678 ; 0 ; 0 ; 0
indian ; 3 ; 25 ; 2590 ; 4 ; 2530 ; 1.5549981419546637 ; 1.4 ; 60.897268292682924 ; 0.8332682926829268 ; 243.13162055335968 ; 0 ; 0 ; 0
indian ; 4 ; 25 ; 2517 ; 1 ; 2461 ; 1.619980601357905 ; 1.4 ; 59.246829268292686 ; 0.8250731707317073 ; 243.7830150345388 ; 0 ; 0 ; 0
indian ; 5 ; 25 ; 2621 ; 3 ; 2575 ; 1.6861078047951028 ; 1.6 ; 62.108 ; 0.9782439024390244 ; 244.45320388349515 ; 0 ; 0 ; 0
indian ; 6 ; 25 ; 2467 ; 1 ; 2406 ; 1.6744930629669157 ; 1.3 ; 59.17629268292683 ; 0.7801951219512195 ; 248.13175394846218 ; 0 ; 0 ; 0
indian ; 7 ; 25 ; 2530 ; 0 ; 2470 ; 1.6627363737486096 ; 1.3 ; 59.854439024390246 ; 0.7485853658536585 ; 243.9923076923077 ; 0 ; 0 ; 0
indian ; 8 ; 25 ; 2637 ; 1 ; 2567 ; 1.638121546961326 ; 1.6 ; 61.724585365853656 ; 1.0096585365853659 ; 242.59641604986365 ; 0 ; 0 ; 0
indian ; 9 ; 25 ; 2646 ; 1 ; 2587 ; 1.671837708830549 ; 1.8 ; 62.67053658536585 ; 1.1085853658536586 ; 245.13529184383455 ; 0 ; 0 ; 0
indian ; 10 ; 25 ; 2597 ; 1 ; 2538 ; 1.5909247757073843 ; 1.5 ; 61.33492682926829 ; 0.92 ; 244.01024428684002 ; 0 ; 0 ; 0
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
indian ; 1 ; 26 ; 2648 ; 1 ; 2567 ; 1.6675839295542103 ; 1.5 ; 61.53346341463415 ; 0.9120975609756098 ; 241.183482664589 ; 0 ; 0 ; 0
indian ; 2 ; 26 ; 2667 ; 3 ; 2601 ; 1.7045417548429107 ; 1.7 ; 63.7379512195122 ; 1.0545365853658537 ; 247.2714340638216 ; 0 ; 0 ; 0
indian ; 3 ; 26 ; 2614 ; 2 ; 2545 ; 1.5811300253531329 ; 1.4 ; 62.07482926829268 ; 0.8784390243902439 ; 245.80039292730845 ; 0 ; 0 ; 0
indian ; 4 ; 26 ; 2681 ; 0 ; 2610 ; 1.6260223048327138 ; 1.4 ; 62.744878048780485 ; 0.8774634146341463 ; 242.41226053639846 ; 0 ; 0 ; 0
indian ; 5 ; 26 ; 2638 ; 1 ; 2575 ; 1.6078184110970997 ; 1.6 ; 63.106146341463415 ; 1.0241951219512195 ; 247.25825242718446 ; 0 ; 0 ; 0
indian ; 6 ; 26 ; 2608 ; 1 ; 2543 ; 1.676693051890941 ; 1.6 ; 61.08917073170732 ; 0.9609756097560975 ; 242.2304364923319 ; 0 ; 0 ; 0
indian ; 7 ; 26 ; 2606 ; 0 ; 2544 ; 1.5780091497081559 ; 1.6 ; 62.637170731707315 ; 0.9960975609756098 ; 248.76729559748426 ; 0 ; 0 ; 0
indian ; 8 ; 26 ; 2667 ; 2 ; 2600 ; 1.5846526655896607 ; 1.5 ; 63.544 ; 0.9831219512195122 ; 246.89538461538461 ; 0 ; 0 ; 0
